Manager;Manager Number;Sales Rep Number;Sales Rep Name;Sales Rep Name2;Path
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;155;Michael Stephens;Odessa Morris;Samantha Allen-Odessa Morris-Michael Stephens
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;155;Michael Stephens;Odessa Morris;Samantha Allen-Odessa Morris-Michael Stephens
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;155;Michael Stephens;Odessa Morris;Samantha Allen-Odessa Morris-Michael Stephens
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;155;Michael Stephens;Odessa Morris;Samantha Allen-Odessa Morris-Michael Stephens
Odessa Morris;160;155;Michael Stephens;Odessa Morris;Samantha Allen-Odessa Morris-Michael Stephens
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;155;Michael Stephens;Odessa Morris;Samantha Allen-Odessa Morris-Michael Stephens
Odessa Morris;160;155;Michael Stephens;Odessa Morris;Samantha Allen-Odessa Morris-Michael Stephens
Odessa Morris;160;155;Michael Stephens;Odessa Morris;Samantha Allen-Odessa Morris-Michael Stephens
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;155;Michael Stephens;Odessa Morris;Samantha Allen-Odessa Morris-Michael Stephens
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;155;Michael Stephens;Odessa Morris;Samantha Allen-Odessa Morris-Michael Stephens
Odessa Morris;160;155;Michael Stephens;Odessa Morris;Samantha Allen-Odessa Morris-Michael Stephens
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;155;Michael Stephens;Odessa Morris;Samantha Allen-Odessa Morris-Michael Stephens
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;155;Michael Stephens;Odessa Morris;Samantha Allen-Odessa Morris-Michael Stephens
Odessa Morris;160;155;Michael Stephens;Odessa Morris;Samantha Allen-Odessa Morris-Michael Stephens
Odessa Morris;160;155;Michael Stephens;Odessa Morris;Samantha Allen-Odessa Morris-Michael Stephens
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;155;Michael Stephens;Odessa Morris;Samantha Allen-Odessa Morris-Michael Stephens
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;155;Michael Stephens;Odessa Morris;Samantha Allen-Odessa Morris-Michael Stephens
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;155;Michael Stephens;Odessa Morris;Samantha Allen-Odessa Morris-Michael Stephens
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;155;Michael Stephens;Odessa Morris;Samantha Allen-Odessa Morris-Michael Stephens
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;155;Michael Stephens;Odessa Morris;Samantha Allen-Odessa Morris-Michael Stephens
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;155;Michael Stephens;Odessa Morris;Samantha Allen-Odessa Morris-Michael Stephens
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;155;Michael Stephens;Odessa Morris;Samantha Allen-Odessa Morris-Michael Stephens
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;155;Michael Stephens;Odessa Morris;Samantha Allen-Odessa Morris-Michael Stephens
Odessa Morris;160;155;Michael Stephens;Odessa Morris;Samantha Allen-Odessa Morris-Michael Stephens
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;155;Michael Stephens;Odessa Morris;Samantha Allen-Odessa Morris-Michael Stephens
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;155;Michael Stephens;Odessa Morris;Samantha Allen-Odessa Morris-Michael Stephens
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;155;Michael Stephens;Odessa Morris;Samantha Allen-Odessa Morris-Michael Stephens
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;155;Michael Stephens;Odessa Morris;Samantha Allen-Odessa Morris-Michael Stephens
Odessa Morris;160;155;Michael Stephens;Odessa Morris;Samantha Allen-Odessa Morris-Michael Stephens
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;155;Michael Stephens;Odessa Morris;Samantha Allen-Odessa Morris-Michael Stephens
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;155;Michael Stephens;Odessa Morris;Samantha Allen-Odessa Morris-Michael Stephens
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;175;Sharon Carver;Odessa Morris;Samantha Allen-Odessa Morris-Sharon Carver
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
Odessa Morris;160;136;Jose Bowen;Odessa Morris;Samantha Allen-Odessa Morris-Jose Bowen
